asset_id,source_path,normalized_path,sha256,duplicate_of,file_name,extension,file_size_bytes,width,height,part_number,part_number_source,recognition_confidence,product_description,category,image_quality,visible_flaws,suggested_edit_prompt,cat_fitment_status,cat_fitment_summary,cat_fitment_sources,selected_for_site,web_asset_path
63ccb608d1fe,original assets/网站产品照片/IMG_20240619_134920.jpg,original assets/网站产品照片/IMG_20240619_134920.jpg,ac5c9aa3d17e2ae2e14c02362918711abba1db54e40efbfe2bf9d1c51d2d2994,,IMG_20240619_134920.jpg,.jpg,7253645,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
2264b80c1302,original assets/网站产品照片/IMG_20240619_141244.jpg,original assets/网站产品照片/IMG_20240619_141244.jpg,c15f5337214b73e3d0135946132574f36278f4eff589944cfabebe006ee30481,,IMG_20240619_141244.jpg,.jpg,8024938,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
5743539c16c6,original assets/网站产品照片/IMG_20240620_143851.jpg,original assets/网站产品照片/IMG_20240620_143851.jpg,5a61e3d9027f5c7352bb2be150c47194c7ff1fb109fdeb68158a01c97eb67f56,,IMG_20240620_143851.jpg,.jpg,6574073,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
1bda745b3d50,original assets/网站产品照片/IMG_20240718_160051.jpg,original assets/网站产品照片/IMG_20240718_160051.jpg,ad03dac10792b5f4e025623357b45f9ff3c9ed8748f3bbed1449b6a1957324bc,,IMG_20240718_160051.jpg,.jpg,7975457,3456,4608,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
cf59c5f2edb5,original assets/网站产品照片/IMG_20240718_180637.jpg,original assets/网站产品照片/IMG_20240718_180637.jpg,c6cff084e5a9956becd12edb7e9b650f945f6a4b266abb2ef619b8a4a111b2a1,,IMG_20240718_180637.jpg,.jpg,7582231,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
15c3cf748542,original assets/网站产品照片/IMG_20240718_181035.jpg,original assets/网站产品照片/IMG_20240718_181035.jpg,baba773cfc043261ffb414225204346022f90c90905844a5b1178ab6131016ce,,IMG_20240718_181035.jpg,.jpg,7762959,3456,4608,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
07e1d126c95c,original assets/网站产品照片/IMG_20240801_111222.jpg,original assets/网站产品照片/IMG_20240801_111222.jpg,0e2711d48e2b0a7a4fa18810f594234485970433e15c36614117df83d2048e46,,IMG_20240801_111222.jpg,.jpg,6211311,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
2caf7feed090,original assets/网站产品照片/IMG_20240801_113712.jpg,original assets/网站产品照片/IMG_20240801_113712.jpg,0770570f76a009b8fa51b4d4c53abd8d53d6d35abce0457337f8aaf520e080a9,,IMG_20240801_113712.jpg,.jpg,9025641,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
b1acb407a847,original assets/网站产品照片/IMG_20240801_154623.jpg,original assets/网站产品照片/IMG_20240801_154623.jpg,31f66f639a960c1b11aaff3f987429ba5606669d3f8e0ca9723901d33a91cc5c,,IMG_20240801_154623.jpg,.jpg,6748338,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
5b7a62fc3e73,original assets/网站产品照片/IMG_20240801_161254.jpg,original assets/网站产品照片/IMG_20240801_161254.jpg,9dc8cc4ece64414b09439680dd1fecb26ebd6a6f14fd84bd3e86c8dd7ed80e5e,,IMG_20240801_161254.jpg,.jpg,6543174,3456,4608,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
cc7d73741cfa,original assets/网站产品照片/IMG_20240809_104843.jpg,original assets/网站产品照片/IMG_20240809_104843.jpg,b0df4be62c64e09e21d4b13256a24a9580e9e8b41e41083d85c1685cf4bb258e,original assets/网站产品照片/1产品图汇总/IMG_20240809_104843.jpg,IMG_20240809_104843.jpg,.jpg,8503274,3456,4608,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
14c492ca9c45,original assets/网站产品照片/IMG_20240809_151916.jpg,original assets/网站产品照片/IMG_20240809_151916.jpg,2aea1d67a142ed84e9ed637716692cb9ef86e21d15e94ae1d659b52b9c4a2da3,,IMG_20240809_151916.jpg,.jpg,5879441,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
152cd39841c9,original assets/网站产品照片/IMG_20240820_161132.jpg,original assets/网站产品照片/IMG_20240820_161132.jpg,4dd5261fd1cc12050b8f38ecc6718f1233380e0eaeff84bace77e580372ce942,,IMG_20240820_161132.jpg,.jpg,7571934,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
c06cfcd2d3f3,original assets/网站产品照片/IMG_20240902_150303.jpg,original assets/网站产品照片/IMG_20240902_150303.jpg,2f284b4275342b7d285c409f7cf8fb55a7e7b196c022867f434dc6893c404dfb,,IMG_20240902_150303.jpg,.jpg,7701955,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
c531ad94078b,original assets/网站产品照片/IMG_20241203_163443.jpg,original assets/网站产品照片/IMG_20241203_163443.jpg,5ba9214f1aaf1e3014548e77b4e69a25cc9b10e1b6acf2d98b11167749eff630,,IMG_20241203_163443.jpg,.jpg,8375413,3456,4608,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
f88510689065,original assets/网站产品照片/IMG_20241206_094042.jpg,original assets/网站产品照片/IMG_20241206_094042.jpg,9ea2b6cccdc347f7a2560ef716ed5318af23c32f2851ab8073f132dee6bfdc6b,,IMG_20241206_094042.jpg,.jpg,9089331,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
b66fdbe68cf6,original assets/网站产品照片/IMG_20241206_103021.jpg,original assets/网站产品照片/IMG_20241206_103021.jpg,a83b0da8056a650bcf77eca9069f25b708c49c97020c398ef1e3c7edec1f5fde,,IMG_20241206_103021.jpg,.jpg,7081918,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
c75f2897ee7c,original assets/网站产品照片/IMG_20251106_093945.jpg,original assets/网站产品照片/IMG_20251106_093945.jpg,0a9b86b01da818ae9b4aa228d8ff186608e1bd73b484c93a8628772414a9bf38,,IMG_20251106_093945.jpg,.jpg,10075872,3072,4096,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
4a1cbae1660f,original assets/网站产品照片/IMG_20251208_142042.jpg,original assets/网站产品照片/IMG_20251208_142042.jpg,d19b219e557a1f18c31db493730a5251b1f79d2b3367faf64d1f8033e7a7ca11,,IMG_20251208_142042.jpg,.jpg,3882278,3072,4096,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
45836fc5f13d,original assets/网站产品照片/IMG_20260113_174646.jpg,original assets/网站产品照片/IMG_20260113_174646.jpg,88b143b9c402407f785e23d57d9c3318d591f2366d0dc6f0c3786ec6dabe4ca0,,IMG_20260113_174646.jpg,.jpg,6000281,4096,3072,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
371f96d8773d,original assets/网站产品照片/Videoshot_20260120_100446.jpg,original assets/网站产品照片/Videoshot_20260120_100446.jpg,a17b95d580a0396bac1a7d0ccc88a0a5300ee5738ab6c1d73e28f76f0f8cac24,,Videoshot_20260120_100446.jpg,.jpg,3454434,2160,3840,,none,unreadable,Product type requires visual review.,Needs Review,high,video frame capture,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
a1a58a972d47,original assets/网站产品照片/Videoshot_20260120_100714.jpg,original assets/网站产品照片/Videoshot_20260120_100714.jpg,74bb7d410b8efaed170686ad8573d50199b7ba3dd395b43a549709508c11bf3d,,Videoshot_20260120_100714.jpg,.jpg,3515323,2160,3840,,none,unreadable,Product type requires visual review.,Needs Review,high,video frame capture,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
e6b70f705d40,original assets/网站产品照片/Videoshot_20260120_111624.jpg,original assets/网站产品照片/Videoshot_20260120_111624.jpg,9c9e91587733316231e6c91b9ed691f49c2079a669db707afc8df2f1b588052f,,Videoshot_20260120_111624.jpg,.jpg,2904718,2160,3840,,none,unreadable,Product type requires visual review.,Needs Review,high,video frame capture,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
3c9e0b31fac3,original assets/网站产品照片/Videoshot_20260120_111637.jpg,original assets/网站产品照片/Videoshot_20260120_111637.jpg,738ee5ce4f3450e3b74773831a12055fa70d80feda4614de0b7365d5bad9ee7f,,Videoshot_20260120_111637.jpg,.jpg,4152951,2160,3840,,none,unreadable,Product type requires visual review.,Needs Review,high,video frame capture,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
89207c737051,original assets/网站产品照片/主图选图/3412E.jpg,original assets/网站产品照片/主图选图/3412E.jpg,a04ca82f220c6f736bd1f68d40e3a8c5f75410c92c684827f66dab7055309776,.asset-staging/extracted/UNIDENTIFIED/网站主图/3412E.jpg,3412E.jpg,.jpg,4919797,3072,4096,3412E,filename,medium,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
95ec064be111,original assets/网站产品照片/主图选图/C15.jpg,original assets/网站产品照片/主图选图/C15.jpg,39d893b00453ae5439067d18151dc9d0b88c98b7001396b574063641f73fcf1b,.asset-staging/extracted/UNIDENTIFIED/网站主图/C15.jpg,C15.jpg,.jpg,3361456,4096,3072,C15,filename,medium,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
2f2303e95380,original assets/网站产品照片/主图选图/C32B.jpg,original assets/网站产品照片/主图选图/C32B.jpg,a88d1d20627a58bf0d07314ed69f99287cca2064c7fbd1a1105900c3f02c0950,.asset-staging/extracted/UNIDENTIFIED/网站主图/C32B.jpg,C32B.jpg,.jpg,8707739,4096,3072,C32B,filename,medium,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
acd40345e1d5,original assets/网站产品照片/主图选图/Necp23jEWc.jpg.jpg,original assets/网站产品照片/主图选图/Necp23jEWc.jpg.jpg,63d0de5e678fb23f2f647f10f00ae59fc9425486086c9893bed4761ad1cfecd3,.asset-staging/extracted/UNIDENTIFIED/网站主图/Necp23jEWc.jpg.jpg,Necp23jEWc.jpg.jpg,.jpg,5272261,4160,4160,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
e3097df0340d,original assets/网站产品照片/主图选图/WPS图片(1).png,original assets/网站产品照片/主图选图/WPS图片(1).png,bbf87bdce3d2a34f4c1f8229216efd7163a64f7fd9bc7659d2fcaf279e9d3a71,,WPS图片(1).png,.png,670702,853,859,,none,unreadable,Product type requires visual review.,Needs Review,medium,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
457d40cba273,original assets/网站产品照片/主图选图/WPS图片(2).png,original assets/网站产品照片/主图选图/WPS图片(2).png,74ed9cdac1417996d1c655a7d58dc7c71c4f0ef36c78719e100f7f96fe58311d,original assets/网站产品照片/1产品图汇总/CG260-16CAT发电机组/CG260-16CAT发电机组.png,WPS图片(2).png,.png,796698,1204,1104,,none,unreadable,Product type requires visual review.,Needs Review,medium,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
cb66b7c29dcb,original assets/网站产品照片/主图选图/去掉产品右上角绿色牌子.jpg,original assets/网站产品照片/主图选图/去掉产品右上角绿色牌子.jpg,65207e9b71c75e5ac0bdd3d36cedea90a687494d77b00385f901e4f07c10c889,.asset-staging/extracted/UNIDENTIFIED/网站主图/去掉产品右上角绿色牌子.jpg,去掉产品右上角绿色牌子.jpg,.jpg,282904,1706,1279,,none,unreadable,Product type requires visual review.,Needs Review,medium,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
c166833313ed,original assets/网站产品照片/主图选图/汇总/11.png,original assets/网站产品照片/主图选图/汇总/11.png,1456ce0f988fb8d218086afa2ba46584d8e982cabd5c9a7c0a974248ecfac5c5,.asset-staging/extracted/7-PNG/IMG_20231213_152426.png,11.png,.png,4799871,3378,3378,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
8e2fa338a52a,original assets/网站产品照片/主图选图/汇总/14 (2).png,original assets/网站产品照片/主图选图/汇总/14 (2).png,f73efc3c684ae7774656026fd5c76d165566a9e178a864b621ec686f3c4a58c6,.asset-staging/extracted/7-PNG/微信图片_20260121124239_22_3.png,14 (2).png,.png,9817719,3424,3424,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
38ff561ab184,original assets/网站产品照片/主图选图/汇总/14.png,original assets/网站产品照片/主图选图/汇总/14.png,52593d231ab52dda07c2a3ef6402a066e8bff0b27cb92b9e4a5ba0495f612b4e,.asset-staging/extracted/7-PNG/微信图片_20260121094536_3_2.png,14.png,.png,10629887,3716,3716,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
5e4791f484d0,original assets/网站产品照片/主图选图/汇总/175-7852.png,original assets/网站产品照片/主图选图/汇总/175-7852.png,2f0450fbbf3044ab8077b1f486f899833f0b2403b688514ecdabd85186b16cc6,original assets/网站产品照片/1产品图汇总/175-7852.png,175-7852.png,.png,17373332,4758,4759,175-7852,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
e8b7610317e4,original assets/网站产品照片/主图选图/汇总/20R-0472 C4.4 PUMP AS.F INJ.jpg,original assets/网站产品照片/主图选图/汇总/20R-0472 C4.4 PUMP AS.F INJ.jpg,db2f65132c6b25d608a27b67a4e02829076a3874400cdbde65530bc6ba8e284c,original assets/网站产品照片/1产品图汇总/20R-0472 C4.4 PUMP AS.F INJ.jpg,20R-0472 C4.4 PUMP AS.F INJ.jpg,.jpg,44359,800,600,20R-0472,filename,high,Diesel engine component or related replacement part.,Engine Parts,low,low resolution,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
a99bb777db25,original assets/网站产品照片/主图选图/汇总/277-3259.png,original assets/网站产品照片/主图选图/汇总/277-3259.png,3da1fb98077a8e15252129d4bcbfeddfee259e209dad16e6c47a4cbcaf65ce32,original assets/网站产品照片/1产品图汇总/277-3259.png,277-3259.png,.png,973240,1500,1500,277-3259,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,medium,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
0d845a3b3f81,original assets/网站产品照片/主图选图/汇总/290-2041.jpg,original assets/网站产品照片/主图选图/汇总/290-2041.jpg,1dcfe1c1392a83f924a37ce3c7bb5cefcf5d74b5500c2f3c7764c6de0d752c52,original assets/网站产品照片/1产品图汇总/290-2041.jpg,290-2041.jpg,.jpg,4091219,3072,4096,290-2041,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
88ad9a591b6b,original assets/网站产品照片/主图选图/汇总/315-9959 (2).png,original assets/网站产品照片/主图选图/汇总/315-9959 (2).png,7f4f5eeb69b802f0016e10d0036edc3aee485fb4197f9ac0d8b369622b4ba217,.asset-staging/extracted/7-PNG/微信图片_20260121124238_21_3.png,315-9959 (2).png,.png,7309013,3456,3456,315-9959,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
038fc08574db,original assets/网站产品照片/主图选图/汇总/315-9959.png,original assets/网站产品照片/主图选图/汇总/315-9959.png,cf216bee26587da950218da5ca3b479186f414adf6ca61984904f9abd9d30a11,.asset-staging/extracted/7-PNG/微信图片_20260121094537_4_2.png,315-9959.png,.png,10574064,3750,3750,315-9959,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
80034eb9b72d,original assets/网站产品照片/主图选图/汇总/335-6220.png,original assets/网站产品照片/主图选图/汇总/335-6220.png,90d7a857ea02496b56a723e964b8a53551a15fd63f3ac52930f44b0df1eebb37,original assets/网站产品照片/1产品图汇总/335-6220.png,335-6220.png,.png,10928865,4196,4197,335-6220,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
7faae2605555,original assets/网站产品照片/主图选图/汇总/3412E.png,original assets/网站产品照片/主图选图/汇总/3412E.png,90251250ed3f0a5630dd53014cde9bb53aefd67be3f2dc96d0c7286f30e679af,original assets/网站产品照片/1产品图汇总/3412E.png,3412E.png,.png,8977483,3072,3072,3412E,filename,medium,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
42ad9eefb80e,original assets/网站产品照片/主图选图/汇总/37b1708158a6d6d61561f3ab7f0ad43(1)(1).png,original assets/网站产品照片/主图选图/汇总/37b1708158a6d6d61561f3ab7f0ad43(1)(1).png,3f1c6a83fc92a63a282a6841bda480ecda99a738a9cd87fde981257faaa8b2a1,original assets/网站产品照片/1产品图汇总/37b1708158a6d6d61561f3ab7f0ad43(1)(1).png,37b1708158a6d6d61561f3ab7f0ad43(1)(1).png,.png,1655640,1706,1279,,none,unreadable,Product type requires visual review.,Needs Review,medium,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
13eb86acdee9,original assets/网站产品照片/主图选图/汇总/388-1307 (2).png,original assets/网站产品照片/主图选图/汇总/388-1307 (2).png,c616e55758dc5f6c065d0955fc12200f2ec903f9e59ad6a1d1904ccdec534180,.asset-staging/extracted/7-PNG/微信图片_20260121124240_23_3.png,388-1307 (2).png,.png,4244844,3204,3204,388-1307,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
bee61333f355,original assets/网站产品照片/主图选图/汇总/388-1307.png,original assets/网站产品照片/主图选图/汇总/388-1307.png,d1f3b0f36c807ad0addb23d337d298d94809885f9b64bf97c239f7fedd931036,.asset-staging/extracted/7-PNG/微信图片_20260121094535_1_2.png,388-1307.png,.png,3255412,3060,3060,388-1307,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
ffb555a1367c,original assets/网站产品照片/主图选图/汇总/4385682(1).jpg,original assets/网站产品照片/主图选图/汇总/4385682(1).jpg,a59a0310b8dc20aa4777ddfc253a181a31817cc6c6d6bbb1dd62b62868043d3b,original assets/网站产品照片/1产品图汇总/438-5682 点火变压器/4385682(1).jpg,4385682(1).jpg,.jpg,642192,4515,2764,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
5bf296fce2ea,original assets/网站产品照片/主图选图/汇总/497-5606 (2).png,original assets/网站产品照片/主图选图/汇总/497-5606 (2).png,daa43b4afeacd33a6238718d5abcdd5679305f17611d7aa4c83328804999e562,original assets/网站产品照片/1产品图汇总/497-5606 (2).png,497-5606 (2).png,.png,4049837,2160,3840,497-5606,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
0742814515e0,original assets/网站产品照片/主图选图/汇总/497-5606.png,original assets/网站产品照片/主图选图/汇总/497-5606.png,d3c69e88a632440a94323292624e8f451eb10d8dc9eff116e7eac761a3f1f77a,original assets/网站产品照片/1产品图汇总/497-5606.png,497-5606.png,.png,1021760,1279,1279,497-5606,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,medium,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
86ed477bab2a,original assets/网站产品照片/主图选图/汇总/541-1441.jpg,original assets/网站产品照片/主图选图/汇总/541-1441.jpg,ba86296c26c2b82c2d55f231690fced89f7b90fa2d171d169743ad4247b75d07,original assets/网站产品照片/1产品图汇总/541-1441.jpg,541-1441.jpg,.jpg,131786,1213,1086,541-1441,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,medium,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
